rand_point,fid,id1,velo,velostreif,veloweg,einbahn,fuss,name,map_velo,map_fuss,se_anno_ca,objectid,LENGTH,STRASS_ID,RICHTPLANT,STRADATNAM,UNTERHALT,EIGENTUM,STRASSTYP,UREG_TEXT,JAHR,SREG_TEXT,SHAPE_LEN,id1_2,kategorie,objectid_2,x,y
8496,,,,,,,,,,,,,,,,,,,,,,,,3732,Vorzugsroute,3839,2679217.5423218491,1248478.0267099196
8518,,,,,,,,,,,,,,,,,,,,,,,,3987,Basisnetz,3921,2680224.0039174780,1246588.4855077560
8520,,,,,,,,,,,,,,,,,,,,,,,,4017,Hauptnetz,3925,2680380.0819313698,1246532.3018345234
8548,,,,,,,,,,,,,,,,,,,,,,,,3950,Basisnetz,4189,2680459.2574930955,1246227.1272707160
8571,,,,,,,,,,,,,,,,,,,,,,,,3722,Basisnetz,4497,2679600.9438649910,1247919.1573399110
8580,,,,,,,,,,,,,,,,,,,,,,,,3536,Vorzugsroute,4602,2679462.8633612948,1249606.4036154228
8587,,,,,,,,,,,,,,,,,,,,,,,,4919,Vorzugsroute,3144,2680458.2695393800,1248418.2402389501
8629,,,,,,,,,,,,,,,,,,,,,,,,5443,Hauptnetz,2814,2679392.5505050831,1249875.5754190248
8635,,,,,,,,,,,,,,,,,,,,,,,,5450,Hauptnetz,2877,2679625.6266735666,1249752.9086440559
8675,,,,,,,,,,,,,,,,,,,,,,,,3678,Basisnetz,1459,2679110.9130117632,1249223.2232104030
8698,,,,,,,,,,,,,,,,,,,,,,,,3642,Basisnetz,2322,2678112.4556183354,1249259.5640105058
8748,,,,,,,,,,,,,,,,,,,,,,,,4991,Basisnetz,2774,2679833.3487767652,1248514.1569899195
8765,,,,,,,,,,,,,,,,,,,,,,,,5056,Basisnetz,3261,2679966.3740983852,1249139.2951908570
8775,,,,,,,,,,,,,,,,,,,,,,,,3778,Basisnetz,3676,2678409.5804520100,1248653.7205987063
8834,,,,,,,,,,,,,,,,,,,,,,,,3599,Vorzugsroute,4207,2678992.1194761586,1248779.1433162966
8844,,,,,,,,,,,,,,,,,,,,,,,,3803,Basisnetz,4259,2679256.1721464708,1248027.0553618995
8858,,,,,,,,,,,,,,,,,,,,,,,,3611,Hauptnetz,4345,2679158.0834106789,1249473.8652941326
8859,,,,,,,,,,,,,,,,,,,,,,,,3612,Hauptnetz,4346,2678987.2083501066,1249519.6838362666
8867,,,,,,,,,,,,,,,,,,,,,,,,3813,Basisnetz,4419,2679470.2193179890,1248282.1325763196
8873,,,,,,,,,,,,,,,,,,,,,,,,3816,Basisnetz,4508,2679871.3432490565,1248243.5085543790
8874,,,,,,,,,,,,,,,,,,,,,,,,3530,Vorzugsroute,4525,2679981.7912557181,1249575.5148936268
8877,,,,,,,,,,,,,,,,,,,,,,,,3618,Hauptnetz,4605,2679163.7081580875,1249056.4287580738
8901,,,,,,,,,,,,,,,,,,,,,,,,3836,Vorzugsroute,3523,2679544.4534253292,1247097.7248604391
8909,,,,,,,,,,,,,,,,,,,,,,,,3762,Basisnetz,3607,2678912.9912051116,1247792.1753808705
8936,,,,,,,,,,,,,,,,,,,,,,,,3885,Vorzugsroute,3996,2680148.3606225755,1247840.2952352837
8939,,,,,,,,,,,,,,,,,,,,,,,,3743,Hauptnetz,4004,2679014.1469617691,1247628.0379680777
8944,,,,,,,,,,,,,,,,,,,,,,,,3753,Basisnetz,4014,2678895.6654712679,1247615.1253077330
8948,,,,,,,,,,,,,,,,,,,,,,,,3833,Vorzugsroute,4087,2679515.5506673199,1247157.0470818777
8985,,,,,,,,,,,,,,,,,,,,,,,,3809,Basisnetz,4415,2678933.6418884592,1247538.4170487511
8993,,,,,,,,,,,,,,,,,,,,,,,,3729,Basisnetz,4504,2679781.2119589620,1247798.8918159548
9030,239,17100.000000000000000,1,"0",0,"0",0,Frauentalweg,0,0,,20693.000000000000000,,,,,,,,,,,,,,,2680996.8936361079,1245432.3909679668
9088,1224,17405.000000000000000,1,"0",0,"0",0,Im Heuried,0,0,,19957.000000000000000,,,,,,,,,,,,,,,2680665.8073783070,1246865.0126473305
9129,1267,24434.000000000000000,1,"0",0,"0",0,Seestrasse,3,0,,21121.000000000000000,,,,,,,,,,,,,,,2682544.7423598762,1246488.6415551002
9134,1274,26996.000000000000000,1,"0",1,FT,1,Seestrasse,0,0,,26985.000000000000000,,,,,,,,,,,,,,,2682554.9078766271,1246117.9938741424
9158,1352,1356.000000000000000,1,"0",0,"0",0,Mythenquai,3,0,,1352.000000000000000,,,,,,,,,,,,,,,2682837.1876853653,1244305.7602286811
9159,1353,1877.000000000000000,1,"0",0,"0",0,Seestrasse,3,0,,1880.000000000000000,,,,,,,,,,,,,,,2682822.6274003084,1244238.3408062421
9168,1362,4511.000000000000000,1,"0",1,FT,0,Mythenquai,0,0,,6036.000000000000000,,,,,,,,,,,,,,,2682783.2228691531,1244907.1173065288
9172,1366,11540.000000000000000,1,"0",0,FT,1,Parkplatz,0,0,,9113.000000000000000,,,,,,,,,,,,,,,2682764.8457823964,1244944.7145985246
9179,1373,12837.000000000000000,1,"0",0,"0",1,Fussweg entlang Gleis,0,0,,16155.000000000000000,,,,,,,,,,,,,,,2682779.2058220594,1244794.0452483722
9192,1387,36944.000000000000000,1,"0",0,"0",1,Fussweg,0,0,,35184.000000000000000,,,,,,,,,,,,,,,2682762.6179711698,1245084.1335520982
9202,1402,34706.000000000000000,1,"0",0,"0",0,Goldbrunnenstrasse,1,0,,36576.000000000000000,,,,,,,,,,,,,,,2681340.1754235164,1246945.9887716300
9223,1438,21695.000000000000000,1,"0",0,"0",0,Limmatquai,1,0,,24617.000000000000000,,,,,,,,,,,,,,,2683453.1684448635,1247059.4635953351
9225,1441,27713.000000000000000,1,"0",0,"0",0,Limmatquai,1,0,,25721.000000000000000,,,,,,,,,,,,,,,2683452.2754508420,1247085.4513931167
9265,1656,21879.000000000000000,1,"0",0,"0",0,Frymannstrasse,1,0,,23354.000000000000000,,,,,,,,,,,,,,,2681401.1832531099,1243327.1542713449
9274,1665,30878.000000000000000,1,BOTH,0,"0",0,Leimbachstrasse,3,0,,31930.000000000000000,,,,,,,,,,,,,,,2681640.5555473720,1243065.5629939432
9289,1775,40323.000000000000000,1,"0",0,"0",1,Schillerstrasse,0,2,,37705.000000000000000,,,,,,,,,,,,,,,2683746.9342355425,1246587.7759616408
9299,2041,7584.000000000000000,1,"0",0,"0",0,Alfred-Escher-Strasse,3,0,,5905.000000000000000,,,,,,,,,,,,,,,2682743.7549716006,1246256.9872077655
9307,2049,12657.000000000000000,1,"0",0,"0",0,General-Wille-Strasse,3,0,,15489.000000000000000,,,,,,,,,,,,,,,2682754.5047954675,1246416.4964067130
9328,2071,8074.000000000000000,0,"0",1,"0",1,Parkplatz,1,0,,5699.000000000000000,,,,,,,,,,,,,,,2682806.6960953213,1245486.9826269490
9333,2076,11137.000000000000000,1,"0",0,"0",0,Alfred-Escher-Strasse,3,0,,9487.000000000000000,,,,,,,,,,,,,,,2682765.4063163442,1246082.1976413126
9358,2102,32546.000000000000000,0,"0",0,"0",0,Mythenquai,3,0,,30263.000000000000000,,,,,,,,,,,,,,,2682782.7059425190,1245519.8459745329
9379,2384,11264.000000000000000,1,"0",0,FT,0,Kappelergasse,0,0,,10020.000000000000000,,,,,,,,,,,,,,,2683264.8734863647,1247048.7240227815
9384,2392,28061.000000000000000,1,"0",0,TF,0,Fraumünsterstrasse,1,0,,25067.000000000000000,,,,,,,,,,,,,,,2683243.2871268182,1247073.6293535286
9413,2497,27808.000000000000000,1,"0",0,FT,0,Verbindungsstrasse,0,0,,26006.000000000000000,,,,,,,,,,,,,,,2683687.5675939168,1246990.5987580605
9434,2642,19338.000000000000000,1,"0",0,"0",1,Staffelhof,0,0,,17273.000000000000000,,,,,,,,,,,,,,,2680764.6809596261,1246376.2548945604
9450,2735,23774.000000000000000,1,"0",0,"0",0,Wiedingstrasse,0,0,,22507.000000000000000,,,,,,,,,,,,,,,2681503.1322398088,1246458.1872499478
9451,2736,22418.000000000000000,1,"0",0,"0",1,Fussweg,0,0,,23426.000000000000000,,,,,,,,,,,,,,,2681555.2251724894,1245677.4915564607
9474,2761,10710.000000000000000,1,"0",0,"0",0,Im Hagacker,0,0,,9988.000000000000000,,,,,,,,,,,,,,,2680689.2775190910,1245895.8952849463
9492,2788,29525.000000000000000,1,"0",0,"0",1,Kleinalbis,0,0,,32858.000000000000000,,,,,,,,,,,,,,,2680714.7351002111,1245801.8512982046
9493,2789,30039.000000000000000,1,"0",0,"0",0,Bachtobelstrasse,1,0,,32909.000000000000000,,,,,,,,,,,,,,,2680772.4670664128,1245688.4796113833
9504,2954,11265.000000000000000,1,"0",0,"0",1,Utoquai ?berquerung,1,0,,10021.000000000000000,,,,,,,,,,,,,,,2683652.8762972723,1246515.0376694801
9511,2962,34950.000000000000000,1,"0",1,"0",1,Utoquai,1,0,,35377.000000000000000,,,,,,,,,,,,,,,2683713.0036106007,1246356.9327864144
9514,2966,40324.000000000000000,1,"0",0,"0",1,Schillerstrasse,0,2,,37706.000000000000000,,,,,,,,,,,,,,,2683740.7707577427,1246597.7348345171
9518,2970,40336.000000000000000,1,"0",0,"0",0,Utoquai,0,0,,37718.000000000000000,,,,,,,,,,,,,,,2683611.8107406227,1246655.1469476926
9522,2975,40169.000000000000000,1,"0",0,"0",0,Goethestrasse,1,0,,38370.000000000000000,,,,,,,,,,,,,,,2683721.3169310531,1246655.0821792060
9525,2979,38542.000000000000000,1,"0",0,"0",1,Utoquai ?berquerung,0,0,,38585.000000000000000,,,,,,,,,,,,,,,2683600.2939649406,1246632.3467466689
9533,2987,37710.000000000000000,1,"0",0,TF,0,Gottfried-Keller-Strasse,1,0,,39174.000000000000000,,,,,,,,,,,,,,,2683730.6213024012,1246724.0156722884
9547,3344,11226.000000000000000,1,"0",0,"0",0,Tannenrauchstrasse,1,0,,9880.000000000000000,,,,,,,,,,,,,,,2682381.8651031433,1244255.5031837369
9560,3357,13651.000000000000000,1,"0",0,"0",0,Seestrasse,3,0,,15325.000000000000000,,,,,,,,,,,,,,,2682651.6554084532,1244809.0065420615
9599,3446,26200.000000000000000,1,"0",0,"0",0,Austrasse,3,0,,28063.000000000000000,,,,,,,,,,,,,,,2681683.8027963410,1246547.3020334423
9603,3450,27458.000000000000000,1,"0",0,"0",0,Manesseplatz,3,0,,26770.000000000000000,,,,,,,,,,,,,,,2681808.0104330406,1246600.4211303152
9608,3456,31883.000000000000000,1,"0",0,"0",0,Austrasse,3,0,,29655.000000000000000,,,,,,,,,,,,,,,2681667.0976573206,1246663.0850695467
9614,3973,2810.000000000000000,1,"0",0,"0",1,Rainstrasse,0,0,,2798.000000000000000,,,,,,,,,,,,,,,2682257.8243520819,1244217.7054691776
9624,3983,9664.000000000000000,1,"0",0,"0",0,Redingstrasse,1,0,,12070.000000000000000,,,,,,,,,,,,,,,2682179.9751892379,1244815.1539579907
9649,4143,7646.000000000000000,1,"0",0,"0",0,Scheideggstrasse,1,0,,4001.000000000000000,,,,,,,,,,,,,,,2682424.4995285529,1245286.4546092018
9653,4147,21842.000000000000000,1,"0",0,"0",1,Fussweg,0,2,,23107.000000000000000,,,,,,,,,,,,,,,2682460.5352800097,1246199.4605425685
9655,4149,22616.000000000000000,1,"0",0,"0",0,Scheideggstrasse,1,0,,24181.000000000000000,,,,,,,,,,,,,,,2682392.4620622979,1245635.1875642966
9714,4317,34488.000000000000000,1,"0",0,"0",0,Stockerstrasse,0,0,,35622.000000000000000,,,,,,,,,,,,,,,2682722.3212359846,1247092.9354885556
9721,4401,7972.000000000000000,1,TF,0,TF,0,Waffenplatzstrasse,1,0,,5333.000000000000000,,,,,,,,,,,,,,,2682191.5613290607,1246100.4310865798
9728,4408,8702.000000000000000,1,"0",0,TF,0,Waffenplatzstrasse,1,0,,12376.000000000000000,,,,,,,,,,,,,,,2682177.2312843888,1246246.8808953331
9736,4416,27175.000000000000000,1,"0",0,"0",0,Klopstockstrasse,1,0,,25568.000000000000000,,,,,,,,,,,,,,,2682152.5816884083,1246401.4237692454
9763,4654,27134.000000000000000,1,FT,0,"0",0,General-Guisan-Quai,3,0,,25421.000000000000000,,,,,,,,,,,,,,,2683116.1462833472,1246651.7148983215
9767,4658,30838.000000000000000,1,"0",0,"0",0,Gl?rnischstrasse,0,0,,31802.000000000000000,,,,,,,,,,,,,,,2683047.8614138784,1246764.6710836168
9770,4663,37193.000000000000000,1,"0",0,TF,0,Dreik?nigstrasse,0,0,,34189.000000000000000,,,,,,,,,,,,,,,2682910.6284162817,1246818.9410523486
9774,4669,35295.000000000000000,1,FT,0,"0",0,General-Guisan-Quai,3,0,,36644.000000000000000,,,,,,,,,,,,,,,2683065.9283027984,1246613.8078067671
9804,5018,18640.000000000000000,1,"0",0,"0",0,Albisstrasse,3,0,,20593.000000000000000,,,,,,,,,,,,,,,2682491.1496049371,1244194.6947881065
9809,5023,22698.000000000000000,1,"0",0,"0",0,Kilchbergstrasse,1,0,,24465.000000000000000,,,,,,,,,,,,,,,2682885.9604787184,1243799.0370606163
9824,5038,35483.000000000000000,1,"0",0,"0",0,Wettsteinstrasse,0,0,,37338.000000000000000,,,,,,,,,,,,,,,2682808.2031060508,1244048.9982101212
9833,5291,2286.000000000000000,1,"0",0,"0",0,Butzenstrasse,0,0,,2281.000000000000000,,,,,,,,,,,,,,,2682211.0953286802,1243906.8187690040
9847,5471,30273.000000000000000,1,"0",0,"0",1,Schluhenweg,0,0,,31632.000000000000000,,,,,,,,,,,,,,,2682091.6127027650,1242464.3136199249
9888,5520,13624.000000000000000,1,"0",0,FT,0,Marchwartstrasse,0,0,,15201.000000000000000,,,,,,,,,,,,,,,2682226.8150770036,1243367.9624267151
9895,5527,18886.000000000000000,1,"0",0,FT,1,Mor?nenstrasse,0,0,,17527.000000000000000,,,,,,,,,,,,,,,2682437.1863056598,1243854.0371294762
9926,5565,36046.000000000000000,1,"0",0,"0",0,Lettenholzstrasse,1,0,,33466.000000000000000,,,,,,,,,,,,,,,2682384.4577557738,1243775.9636315492
9944,6070,6802.000000000000000,1,"0",0,"0",0,D?ltschiweg,1,0,,4588.000000000000000,,,,,,,,,,,,,,,2680849.6258472474,1246855.1841973814
9951,6079,26472.000000000000000,1,"0",0,"0",0,Wassersch?pfi,1,0,,27061.000000000000000,,,,,,,,,,,,,,,2680674.6991516072,1246843.1980346567
9973,6105,27599.000000000000000,1,"0",0,TF,0,Alfred-Escher-Strasse,3,0,,25299.000000000000000,,,,,,,,,,,,,,,2682641.5605063275,1246617.8950867886
9982,6116,35887.000000000000000,1,"0",0,TF,0,Dreik?nigstrasse,0,0,,34870.000000000000000,,,,,,,,,,,,,,,2682808.1312469924,1246765.8931003909
9983,6117,35509.000000000000000,1,"0",0,TF,0,Dreik?nigstrasse,0,0,,35317.000000000000000,,,,,,,,,,,,,,,2682754.9876840916,1246737.3189319379
10001,6135,15443.000000000000000,1,"0",0,"0",1,Brandschenkesteig,0,0,,14088.000000000000000,,,,,,,,,,,,,,,2682356.6928356178,1246857.8780755403
10021,6157,30598.000000000000000,1,"0",1,"0",1,Sihlpromenade,0,0,,32955.000000000000000,,,,,,,,,,,,,,,2682083.3794425181,1246762.7525796727
10064,6245,35739.000000000000000,1,"0",0,"0",0,Eibenstrasse,0,0,,34219.000000000000000,,,,,,,,,,,,,,,2681699.4311225810,1246407.8391168539
10068,6249,8430.000000000000000,1,"0",1,"0",1,Sihlpromenade,1,0,,11318.000000000000000,,,,,,,,,,,,,,,2681926.4276896566,1246461.6266011896
10094,6379,19636.000000000000000,1,"0",0,"0",0,Seeblickstrasse,0,0,,18372.000000000000000,,,,,,,,,,,,,,,2682833.0500960923,1243549.0172186301
10096,6381,17108.000000000000000,1,"0",0,"0",1,David-Hess-Weg,0,0,,18604.000000000000000,,,,,,,,,,,,,,,2682604.7730587120,1243126.1858354826
10130,6416,14596.000000000000000,1,"0",0,"0",1,Rainstrasse,0,0,,12831.000000000000000,,,,,,,,,,,,,,,2682279.4865508084,1244188.9393142264
10136,6422,22394.000000000000000,1,"0",0,"0",1,Im Hummel,0,0,,23304.000000000000000,,,,,,,,,,,,,,,2681916.2414031737,1244122.6439996264
10143,6663,4495.000000000000000,1,"0",0,"0",1,Rebeggweg,0,0,,6020.000000000000000,,,,,,,,,,,,,,,2680271.4209435801,1245247.1054078538
10158,7415,19283.000000000000000,1,TF,0,TF,0,Waffenplatzstrasse,1,0,,17014.000000000000000,,,,,,,,,,,,,,,2682224.0155091807,1245771.4508953239
10166,7423,25060.000000000000000,1,"0",0,"0",0,Steinhaldenstrasse,1,0,,27682.000000000000000,,,,,,,,,,,,,,,2682256.1402213480,1246038.3619856853
10196,7998,19598.000000000000000,1,"0",1,"0",1,Hertersteg,1,1,,18231.000000000000000,,,,,,,,,,,,,,,2681948.3982466990,1246824.0544306915
10200,8106,1640.000000000000000,1,"0",0,"0",1,Fussweg,1,1,,1669.000000000000000,,,,,,,,,,,,,,,2683768.6525539290,1245988.8271369895
10205,8130,22214.000000000000000,1,"0",0,"0",1,Fussweg,0,0,,24773.000000000000000,,,,,,,,,,,,,,,2683784.4041615115,1245988.5247618153
10240,8525,20046.000000000000000,1,"0",0,"0",0,T?pferstrasse,0,0,,18109.000000000000000,,,,,,,,,,,,,,,2681396.4610218639,1245986.0815508135
10244,8529,17381.000000000000000,1,"0",0,"0",0,Berneggweg,1,0,,19829.000000000000000,,,,,,,,,,,,,,,2681410.7630265504,1246716.8743271655
10274,8560,29991.000000000000000,1,"0",0,"0",0,Grubenstrasse,0,0,,32654.000000000000000,,,,,,,,,,,,,,,2681021.6220399709,1246217.1620074143
10320,8740,37209.000000000000000,1,"0",0,"0",1,G?nzilooweg,2,1,,34205.000000000000000,,,,,,,,,,,,,,,2681185.7992916540,1245052.3837226289
10357,8886,20149.000000000000000,1,"0",0,"0",0,Zurlindenstrasse,1,0,,18526.000000000000000,,,,,,,,,,,,,,,2681883.8212983436,1246907.2165908769
10367,9078,2650.000000000000000,1,"0",0,"0",1,Spulenweg,2,1,,2680.000000000000000,,,,,,,,,,,,,,,2681568.6705291420,1243915.7842595435
10373,9084,7793.000000000000000,1,"0",0,"0",0,Zwirnerstrasse,1,0,,4637.000000000000000,,,,,,,,,,,,,,,2681512.3787839706,1243473.2669191200
10425,9142,32524.000000000000000,1,"0",0,"0",1,Spulenweg,2,1,,30241.000000000000000,,,,,,,,,,,,,,,2681591.8509880286,1243542.8220928516
10460,9180,30022.000000000000000,1,"0",0,"0",0,Zelgstrasse,0,0,,32789.000000000000000,,,,,,,,,,,,,,,2681832.7275220393,1246886.5399493848
10491,9752,32944.000000000000000,1,"0",1,TF,1,?berquerung,0,0,,29742.000000000000000,,,,,,,,,,,,,,,2681644.0247960910,1247018.9248550197
10501,9961,16794.000000000000000,1,"0",0,"0",1,Alte Kalchbühlstrasse,0,0,,19498.000000000000000,,,,,,,,,,,,,,,2682511.6475537037,1243844.8539729165
10507,10010,2087.000000000000000,1,"0",0,TF,0,Dreik?nigstrasse,1,0,,2118.000000000000000,,,,,,,,,,,,,,,2682994.4088024311,1246860.1514203493
10511,10018,4561.000000000000000,1,"0",0,"0",0,Claridenstrasse,0,0,,6449.000000000000000,,,,,,,,,,,,,,,2682972.3215304990,1246900.4475240193
10518,10029,8774.000000000000000,1,"0",0,FT,0,Bleicherweg,0,0,,10597.000000000000000,,,,,,,,,,,,,,,2682962.8276565215,1246979.1628927719
10523,10046,29277.000000000000000,1,"0",0,"0",0,Bahnhofstrasse,0,0,,31904.000000000000000,,,,,,,,,,,,,,,2683184.1442936491,1246932.7490793017
10535,11832,10975.000000000000000,1,"0",1,"0",1,Bürkliplatz,1,0,,8819.000000000000000,,,,,,,,,,,,,,,2683334.5142091610,1246763.1982891234
10556,12086,35072.000000000000000,1,"0",0,TF,0,Riedmattstrasse,0,0,,35687.000000000000000,,,,,,,,,,,,,,,2681028.4230389395,1247031.9344852269
10583,12704,7790.000000000000000,1,"0",0,"0",0,Leimbachstrasse,3,0,,4634.000000000000000,,,,,,,,,,,,,,,2681334.6828896571,1242661.5647534668
10592,12714,12354.000000000000000,1,"0",0,"0",0,Im Mittelleimbach,0,0,,10226.000000000000000,,,,,,,,,,,,,,,2681352.8409280162,1241985.2446905521
10603,12727,20205.000000000000000,1,"0",0,"0",1,Fussweg,0,1,,16705.000000000000000,,,,,,,,,,,,,,,2681093.8067681016,1243044.5142011000
10636,12764,32486.000000000000000,1,"0",0,"0",1,Fussweg,0,1,,30098.000000000000000,,,,,,,,,,,,,,,2680940.8338601068,1242846.1484880003
10690,12823,21837.000000000000000,1,"0",0,"0",1,Allmendweg,1,1,,23102.000000000000000,,,,,,,,,,,,,,,2681575.5906282156,1245241.3183875475
10695,12828,28673.000000000000000,1,"0",0,TF,0,Staffelstrasse,1,0,,25367.000000000000000,,,,,,,,,,,,,,,2681834.5967327142,1246169.1644018590
10701,12834,25033.000000000000000,1,"0",1,"0",1,Sihlpromenade,1,1,,27557.000000000000000,,,,,,,,,,,,,,,2681924.7215743768,1246371.8997212774
10717,12853,29424.000000000000000,1,"0",0,"0",1,Unterführung,1,0,,32452.000000000000000,,,,,,,,,,,,,,,2681941.8361203731,1245479.3282219798
10722,12858,35059.000000000000000,1,"0",0,FT,0,Ruhestrasse,0,0,,35674.000000000000000,,,,,,,,,,,,,,,2681844.9288790748,1246074.8843148577
10738,12938,17599.000000000000000,1,"0",0,TF,0,Allmendstrasse,0,0,,18688.000000000000000,,,,,,,,,,,,,,,2681675.5356498049,1244195.7917866516
10786,,,,,,,,,,,,,114.151471569999998,5196.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,114.151524964638000,,,,2683328.6410314282,1247057.2641599472
10792,,,,,,,,,,,,,369.103730750000011,699.000000000000000,10.000000000000000,"10301",Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,01_11_2023,GE VII,369.103769256524004,,,,2682462.1756785894,1242628.3397992016
10801,,,,,,,,,,,,,274.933918909999989,5298.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,274.933907151053972,,,,2682352.8481241013,1243857.4251112666
10803,,,,,,,,,,,,,163.503306299999991,5310.000000000000000,23.000000000000000,"383",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,163.503328670927999,,,,2682532.7599448333,1244136.7825735111
10817,,,,,,,,,,,,,213.248885900000005,5221.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,213.248864352357003,,,,2682667.7273317869,1246949.0423136675
10826,,,,,,,,,,,,,53.999948809999999,6571.000000000000000,10.000000000000000,"10301",Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,01_11_2023,GE VII,53.999948814976598,,,,2681359.4575328226,1244274.6700219160
10828,,,,,,,,,,,,,229.044076410000002,5010.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,229.044038327010014,,,,2681118.5508650574,1247006.0717685972
10836,,,,,,,,,,,,,385.476663589999987,5321.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,385.476682751418991,,,,2682745.7212589919,1243245.8480477640
10850,,,,,,,,,,,,,488.005494989999988,1415.000000000000000,12.000000000000000,"16198",Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,01_11_2023,GE VII,488.005437026860989,,,,2681885.0347473295,1246522.8205326938
10870,,,,,,,,,,,,,248.389859849999993,5016.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,248.389839437124010,,,,2681273.9435743075,1246352.7032890604
10937,,,,,,,,,,,,,193.801669779999997,7016.000000000000000,12.000000000000000,"16493",Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,01_11_2023,GE VII,193.801614915755010,,,,2682047.1631348785,1245010.4693342913
10970,,,,,,,,,,,,,573.847619040000041,6577.000000000000000,10.000000000000000,"10301",Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,01_11_2023,GE VII,573.847601550691024,,,,2682133.4380922224,1243092.5235794508
10980,,,,,,,,,,,,,92.061766860000006,233.000000000000000,23.000000000000000,"3",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,92.061750926535197,,,,2682291.6536689606,1247041.9369124291
10984,,,,,,,,,,,,,277.027871370000014,5262.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,277.027876118008976,,,,2682589.6774781356,1246033.7954749914
10995,,,,,,,,,,,,,166.869515369999988,4391.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,166.869488732656009,,,,2683451.8887385204,1247116.4408575131
11005,,,,,,,,,,,,,546.924307549999980,5309.000000000000000,23.000000000000000,"383",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,546.924256776747029,,,,2682483.2759838342,1243145.1837937415
11035,,,,,,,,,,,,,,,,,,,,,,,,1800,Vorzugsroute,1334,2683798.8838536204,1246439.7613118014
11053,,,,,,,,,,,,,,,,,,,,,,,,1739,Vorzugsroute,1599,2683795.3481267872,1246637.4453994529
11057,,,,,,,,,,,,,,,,,,,,,,,,1657,Vorzugsroute,1635,2683774.2487248224,1246780.0974969673
11083,,,,,,,,,,,,,,,,,,,,,,,,3945,Basisnetz,4105,2680629.7408545464,1246357.5459826789
11084,,,,,,,,,,,,,,,,,,,,,,,,3965,Basisnetz,4424,2680640.4874159684,1246934.4066903652
11088,,,,,,,,,,,,,,,,,,,,,,,,6441,Basisnetz,2577,2681186.6924301023,1245958.6440680881
11092,,,,,,,,,,,,,,,,,,,,,,,,4492,Vorzugsroute,3067,2682208.8808501638,1245970.2234586519
11141,,,,,,,,,,,,,,,,,,,,,,,,4032,Hauptnetz,3486,2681428.3472984438,1245993.7425588893
11151,,,,,,,,,,,,,,,,,,,,,,,,4505,Vorzugsroute,3542,2682766.6938866763,1245331.4968692556
11153,,,,,,,,,,,,,,,,,,,,,,,,4034,Hauptnetz,3564,2681231.7665606211,1245623.6162870934
11166,,,,,,,,,,,,,,,,,,,,,,,,4245,Basisnetz,3668,2682663.5167771592,1244733.4731784684
11189,,,,,,,,,,,,,,,,,,,,,,,,4064,Basisnetz,3821,2680838.4029322164,1245729.7968528888
11193,,,,,,,,,,,,,,,,,,,,,,,,4149,Basisnetz,3827,2681706.8330652472,1245592.3957757079
11208,,,,,,,,,,,,,,,,,,,,,,,,4018,Hauptnetz,3926,2680683.1614875207,1246060.6806296050
11210,,,,,,,,,,,,,,,,,,,,,,,,4516,Basisnetz,3965,2682229.6123647969,1245471.1348961398
11226,,,,,,,,,,,,,,,,,,,,,,,,4182,Basisnetz,4311,2681360.2135444647,1244810.7432535668
11232,,,,,,,,,,,,,,,,,,,,,,,,4192,Basisnetz,4392,2682187.7344999379,1244794.4626792837
11244,,,,,,,,,,,,,,,,,,,,,,,,4213,Vorzugsroute,4568,2682228.6147869932,1245118.7918492220
11249,,,,,,,,,,,,,,,,,,,,,,,,4250,Basisnetz,4552,2682445.8966332669,1244897.8467847512
11259,,,,,,,,,,,,,,,,,,,,,,,,4161,Basisnetz,4618,2680988.7364990632,1245231.4358496862
11322,,,,,,,,,,,,,,,,,,,,,,,,4417,Basisnetz,3142,2681525.8308159430,1243433.1851810396
11327,,,,,,,,,,,,,,,,,,,,,,,,4420,Basisnetz,3207,2681545.5243252581,1244003.4729046833
